scale,compression,max_rank,erank
11,0.01894855499267578,89,44.52468451935469
11,0.019011974334716797,89,44.59921611853896
11,0.01895618438720703,89,44.53365731969506
11,0.019011974334716797,89,44.59921611853896
11,0.018809795379638672,88,44.36117539538894
11,0.019011974334716797,89,44.59921611853896
11,0.018887042999267578,88,44.4522752227344
11,0.018887042999267578,88,44.4522752227344
11,0.018893718719482422,88,44.46013929432258
11,0.019011974334716797,89,44.59921611853896
11,0.019011974334716797,89,44.59921611853896
11,0.018942832946777344,88,44.51795373359651
11,0.018830299377441406,88,44.385374421737446
11,0.019011974334716797,89,44.59921611853896
11,0.018879413604736328,88,44.4432860103634
11,0.01887369155883789,87,44.43654290906409
11,0.019011974334716797,89,44.59921611853896
11,0.019011974334716797,89,44.59921611853896
11,0.01895618438720703,89,44.53365731969506
11,0.018941879272460938,89,44.516831837140934
11,0.019011974334716797,89,44.59921611853896
11,0.01881694793701172,88,44.36961841348932
11,0.01881694793701172,88,44.36961841348932
11,0.018887042999267578,88,44.4522752227344
11,0.018887042999267578,88,44.4522752227344
11,0.018962860107421875,89,44.54150703889699
11,0.019011974334716797,89,44.59921611853896
11,0.018942832946777344,88,44.51795373359651
11,0.019011974334716797,89,44.59921611853896
11,0.019011974334716797,89,44.59921611853896
11,0.018934249877929688,89,44.50785564858345
12,0.007039308547973633,104,51.76277815173955
12,0.007034182548522949,103,51.743911445567825
12,0.007076144218444824,104,51.898153624868634
12,0.00696253776550293,102,51.47949327532333
12,0.007014751434326172,103,51.67233097213094
12,0.007040858268737793,104,51.76848068723668
12,0.006983399391174316,103,51.55662674385422
12,0.0069626569747924805,102,51.47993436602616
12,0.007035970687866211,103,51.750493635208045
12,0.007035613059997559,104,51.74917726419847
12,0.006985068321228027,103,51.56279244109589
12,0.0070531368255615234,104,51.813640148526936
12,0.006974935531616211,102,51.52534650185474
12,0.007037639617919922,103,51.756636257622574
12,0.006992459297180176,102,51.59008882190991
12,0.007039546966552734,103,51.76365550574707
12,0.00693666934967041,101,51.383687111491746
12,0.007044672966003418,104,51.78251502457651
12,0.007057070732116699,103,51.82810039807461
12,0.007009744644165039,103,51.65387086536571
12,0.007034182548522949,103,51.743911445567825
12,0.007025718688964844,102,51.71274438983293
12,0.006974458694458008,103,51.52358367011952
12,0.007058620452880859,104,51.83379575339082
12,0.007016658782958984,103,51.679361660794534
12,0.0069713592529296875,103,51.512123794664575
12,0.007004380226135254,103,51.634084862210756
12,0.006978154182434082,103,51.53724404029636
12,0.007037997245788574,102,51.75795243909243
12,0.007027268409729004,103,51.7184524372656
12,0.006967902183532715,103,51.49933862009552
12,0.006957888603210449,100,51.46228779160734
12,0.007021784782409668,103,51.69825190300926
12,0.007057070732116699,103,51.82810039807461
12,0.006967663764953613,103,51.49845676702183
12,0.0070531368255615234,104,51.813640148526936
12,0.007024049758911133,102,51.70659655774743
12,0.0069435834884643555,102,51.4093117566735
12,0.006971478462219238,102,51.51256460620581
12,0.006978034973144531,104,51.536803439660595
12,0.007034182548522949,103,51.743911445567825
12,0.0069904327392578125,103,51.58260576645576
12,0.006886482238769531,101,51.19730345930047
12,0.007057070732116699,103,51.82810039807461
12,0.007076144218444824,104,51.898153624868634
12,0.007035970687866211,103,51.750493635208045
12,0.007037639617919922,103,51.756636257622574
12,0.006959438323974609,102,51.46802359135997
12,0.007056713104248047,104,51.82678599650562
12,0.007055044174194336,104,51.82065168208687
13,0.002489924430847168,116,58.95976045825786
13,0.002468973398208618,116,58.71100762234856
13,0.002508312463760376,115,59.17722167236846
13,0.002459228038787842,114,58.59494080776956
13,0.0024982690811157227,116,59.058545426391376
13,0.002495676279067993,115,59.027869216429984
13,0.0025160908699035645,118,59.268970963619445
13,0.0025043785572052,117,59.130765564154395
13,0.002497255802154541,116,59.04655891828195
13,0.00244748592376709,113,58.45478681082582
13,0.002451986074447632,113,58.508540302319446
13,0.0025025904178619385,117,59.109637089980254
13,0.0024600327014923096,114,58.60453300655264
13,0.0024981796741485596,116,59.05748789111397
13,0.0024757087230682373,114,58.791091238923464
13,0.0024643242359161377,113,58.65566492609921
13,0.002485215663909912,115,58.90394444598908
13,0.002453148365020752,113,58.5224156373455
13,0.0024586021900177,115,58.58747912372595
13,0.0024874508380889893,115,58.9304459751952
13,0.0024763643741607666,114,58.798881167666444
13,0.002515256404876709,117,59.25913492525488
13,0.0024708211421966553,114,58.73298832546786
13,0.002481132745742798,116,58.855504200117
13,0.00248602032661438,116,58.91348636887759
13,0.002443641424179077,113,58.40882579870476
13,0.00246313214302063,114,58.641466084102895
13,0.002467721700668335,114,58.69611279520192
13,0.0024366378784179688,113,58.325005354083146
13,0.002447575330734253,113,58.45585524191031
13,0.0024810731410980225,116,58.85479674819192
13,0.0024990439414978027,117,59.06770993956881
13,0.0024556517601013184,113,58.55228981445101
13,0.00251045823097229,116,59.20254601365436
13,0.0024700164794921875,114,58.723417094393724
13,0.002446889877319336,113,58.44766343815769
13,0.002485126256942749,115,58.902884136986465
13,0.002499490976333618,117,59.07299651242773
13,0.0024695396423339844,115,58.717744518076984
13,0.0023707151412963867,111,57.53004284513358
13,0.002491682767868042,115,58.98058961103854
13,0.0025096535682678223,116,59.19305065443743
13,0.0024816691875457764,115,58.86187088508916
13,0.0024911165237426758,117,58.97388272029104
13,0.0024903714656829834,116,58.96505670260522
13,0.0024577975273132324,115,58.57788413433411
13,0.0024353861808776855,114,58.310011996228525
13,0.0024999380111694336,117,59.07828261255529
13,0.002478569746017456,115,58.8250760899848
13,0.0024852454662323,115,58.90429787808493
14,0.0008520409464836121,123,66.28215785108439
14,0.0008475854992866516,124,66.1085305036035
14,0.0008477345108985901,125,66.11434480399265
14,0.0008308738470077515,122,65.4531816341127
14,0.000847943127155304,125,66.12248396611216
14,0.0008220747113227844,120,65.10547331752264
14,0.0008514523506164551,125,66.25924652655799
14,0.0008188337087631226,123,64.97693263314937
14,0.0008591637015342712,126,66.55878905780746
14,0.0008172690868377686,121,64.9147874658263
14,0.0008204281330108643,120,65.0402004677653
14,0.0008332952857017517,124,65.54854422825865
14,0.0008148476481437683,120,64.81849303244796
14,0.0008051469922065735,121,64.43128045835503
14,0.0008417218923568726,124,65.87933063818672
14,0.0008174479007720947,120,64.92189277966158
14,0.0008239001035690308,123,65.17775826492625
14,0.0008429363369941711,124,65.92686690165934
14,0.0008209720253944397,121,65.06176842141188
14,0.0008451268076896667,125,66.01252065348402
