method,scale,error,serror,time,rmax,erank
cross,27,2.7665689317444886e-10,2.4536891538215802e-12,174.58795291092247,40,0.0003153681755065918
TTI,27,3.37726361694249e-13,4.419989334432292e-15,0.1722409725189209,31,6.535649299621582e-05
d cross,27,2.8532499017409084e-05,4.586261280216156e-05,174.65946942474693,47,0.00044286251068115234
d TTTI,27,2.406264599582675e-06,4.681873779468267e-09,0.17496681213378906,39,6.535649299621582e-05
dd cross,27,20146556.12198665,42717.75238142769,174.67187267448753,49,0.0004853159189224243
dd TTI,27,0.002636397939368801,3.6786584892028395e-06,0.18576908111572266,86,6.535649299621582e-05
cross,28,1.396975711183949e-10,5.788822711890641e-13,124.14370198920369,63,0.00034768134355545044
TTI,28,3.3639189716371464e-13,4.193217620811422e-15,0.17316627502441406,31,3.2745301723480225e-05
d cross,28,0.00010214693652116285,1.0051565795264008e-06,124.26131935790181,67,0.0004738345742225647
d TTTI,28,2.40494531780308e-06,1.1902697918778458e-08,0.17560482025146484,39,3.2745301723480225e-05
dd cross,28,14394804.187677786,43115.5613046704,124.28442140296102,69,0.0005041882395744324
dd TTI,28,0.002636609597553555,4.545630860216179e-06,0.18588519096374512,87,3.2745301723480225e-05
cross,19,1.539839205694412e-10,8.444461507322418e-13,6.386365137062967,27,0.012836456298828125
TTI,19,2.1736573829248154e-15,4.346242979600266e-17,0.16006684303283691,30,0.01560211181640625
d cross,19,4.725985750247379e-05,3.778638030688494e-07,6.40211673732847,31,0.018398284912109375
d TTTI,19,4.244890808059783e-06,1.2995011513444231e-08,0.16278457641601562,39,0.01560211181640625
dd cross,19,14.991506093945159,0.09532729368052244,6.402836284600198,33,0.021392822265625
dd TTI,19,0.0024505076527736058,5.880659944769621e-06,0.17227768898010254,83,0.01560211181640625
cross,20,1.697274393673943e-10,1.00082337556616e-12,19.667552206665277,29,0.0073451995849609375
TTI,20,3.2185443981451716e-13,2.2224423273243454e-15,0.16513347625732422,30,0.007831573486328125
d cross,20,5.1272065331750257e-05,1.5738697515813307e-06,19.68296382203698,33,0.010435104370117188
d TTTI,20,3.0423728746111783e-06,1.3429734002486882e-08,0.16958832740783691,39,0.007831573486328125
dd cross,20,28.997909600614026,0.7851511091784646,19.686287377029657,35,0.0121002197265625
dd TTI,20,0.0025953739811612206,4.343480436161503e-06,0.18119478225708008,84,0.007831573486328125
cross,21,1.567993245262138e-10,7.531774939529361e-13,14.704242268577218,30,0.0036535263061523438
TTI,21,3.3516146668481486e-13,4.581729324484464e-15,0.17351317405700684,30,0.003939628601074219
d cross,21,7.595749689512413e-05,9.79237052106009e-07,14.720618525519967,34,0.005244255065917969
d TTTI,21,2.5860882013756697e-06,1.3741455197985828e-08,0.16878962516784668,38,0.003939628601074219
dd cross,21,94.99052437478466,1.356249693826112,14.724805632606149,36,0.006110191345214844
dd TTI,21,0.0026236309834114,3.0123637449546006e-06,0.18111872673034668,85,0.003939628601074219
cross,22,1.572300293672507e-10,5.85280760702956e-13,20.592009543441236,29,0.0018639564514160156
TTI,22,3.367015410509785e-13,2.3432335676570312e-15,0.16290521621704102,30,0.0019774436950683594
d cross,22,0.00013667696130558997,3.7639959704177912e-06,20.61583089735359,33,0.002693653106689453
d TTTI,22,2.446088775982318e-06,1.067947707579946e-08,0.16465973854064941,38,0.0019774436950683594
dd cross,22,438.35316792594904,7.590494861130509,20.61419033911079,35,0.0031499862670898438
dd TTI,22,0.002635175862695919,4.937464750839684e-06,0.17452645301818848,85,0.0019774436950683594
cross,23,1.6328020304591548e-10,1.1781481505095708e-12,151.01924473885447,29,0.00096893310546875
TTI,23,3.35785937896445e-13,3.972666167001881e-15,0.16737127304077148,30,0.0009925365447998047
d cross,23,0.00012771642008940152,5.491340263711324e-06,151.03563434723765,33,0.0014128684997558594
d TTTI,23,2.4148950178467386e-06,8.739490859821342e-09,0.1714155673980713,38,0.0009925365447998047
dd cross,23,4552.386154432314,152.52420493300593,151.04070741776377,35,0.0016601085662841797
dd TTI,23,0.002636872421192693,4.346041446150796e-06,0.18215656280517578,86,0.0009925365447998047
cross,24,1.4027244095735892e-10,1.0850404384375382e-12,39.049968957901,29,0.00047659873962402344
TTI,24,3.357946312175352e-13,4.135014435449313e-15,0.1689286231994629,30,0.0005029439926147461
d cross,24,1.0214276469508729e-05,4.612690595218635e-06,39.068700551986694,33,0.0007134675979614258
d TTTI,24,2.4051382697550755e-06,6.461499102456722e-09,0.17221570014953613,38,0.0005029439926147461
dd cross,24,5178.551291792235,146.77102181260227,39.07495832443237,35,0.0008404254913330078
dd TTI,24,0.0026358358559271863,4.629569666931934e-06,0.18352866172790527,86,0.0005029439926147461
cross,25,1.690106620374236e-10,8.898108674076733e-13,98.85430712532252,28,0.00035899877548217773
TTI,25,3.328843653376733e-13,4.656478387946259e-15,0.17051959037780762,30,0.00025200843811035156
d cross,25,0.00021057442889354125,2.317307555245787e-05,98.88460082840174,32,0.0005596280097961426
d TTTI,25,2.399889551711691e-06,7.516186591959109e-09,0.17444896697998047,38,0.00025200843811035156
dd cross,25,371498.7523678012,2605.301443622016,98.88658399414271,34,0.0006481409072875977
dd TTI,25,0.0026363426437160673,2.6967539652217587e-06,0.18568968772888184,86,0.00025200843811035156
cross,26,1.4982077818287312e-10,6.90849939088785e-13,71.22278522979468,30,0.000302046537399292
TTI,26,3.39537382384047e-13,3.5869717018027725e-15,0.17096877098083496,31,0.00013044476509094238
d cross,26,0.00027577057902628156,2.3283108472875105e-05,71.32397603522986,35,0.00043123960494995117
d TTTI,26,2.400363715764659e-06,6.27500375394122e-09,0.17394447326660156,38,0.00013044476509094238
dd cross,26,545141.4956073702,1711.638935022615,71.27239775191993,37,0.0004882514476776123
dd TTI,26,0.002636482915264873,2.59617011264806e-06,0.1845409870147705,86,0.00013044476509094238
cross,27,2.7961421766144715e-10,3.0224956685723486e-12,94.50478995125741,43,0.00030653178691864014
TTI,27,3.367937336654423e-13,3.081393563599102e-15,0.18746495246887207,31,6.535649299621582e-05
d cross,27,0.00033017598409422087,6.746936712190993e-05,94.57697427552193,49,0.00043776631355285645
d TTTI,27,2.403641388989162e-06,9.355720825224118e-09,0.18657135963439941,39,6.535649299621582e-05
dd cross,27,12730213.070467485,31387.635668492912,94.58892977517098,51,0.00047995150089263916
dd TTI,27,0.0026359188807216693,4.378017502518785e-06,0.1896648406982422,86,6.535649299621582e-05
cross,28,1.3935007555004413e-10,8.326967533109355e-13,374.95781752374023,75,0.0003927275538444519
TTI,28,3.359640789440861e-13,4.451591570476001e-15,0.17281126976013184,31,3.2745301723480225e-05
d cross,28,4.208029407918499e-06,1.2012321029036438e-05,375.0849077394232,80,0.0005311071872711182
d TTTI,28,2.402920424413201e-06,6.768494341564393e-09,0.1748340129852295,39,3.2745301723480225e-05
dd cross,28,19680594.811517768,35862.08606366562,375.10603687074035,82,0.0005635842680931091
dd TTI,28,0.002636421147851471,3.321875315788161e-06,0.18552470207214355,87,3.2745301723480225e-05
cross,19,1.5221055616673632e-10,7.106974007593379e-13,13.396788670681417,27,0.01392364501953125
TTI,19,2.1724156139384412e-15,5.3075822811184166e-17,0.16237449645996094,30,0.01560211181640625
d cross,19,1.1444847905480112e-05,7.192660305399915e-07,13.412465407513082,31,0.0197601318359375
d TTTI,19,4.2479625747569e-06,1.4185964793946564e-08,0.1627497673034668,39,0.01560211181640625
dd cross,19,6.401754829543359,0.15266332495321505,13.415619446896017,33,0.022891998291015625
dd TTI,19,0.002449190557290059,5.351364259287866e-06,0.1727895736694336,83,0.01560211181640625
cross,20,1.6918802206130266e-10,1.0628054216521432e-12,36.46197941713035,29,0.0070705413818359375
TTI,20,3.225568828313943e-13,3.602336697437021e-15,0.1653292179107666,30,0.007831573486328125
d cross,20,2.199607990854209e-05,1.847997410856351e-06,36.480660704895854,33,0.010084152221679688
d TTTI,20,3.0372501260890463e-06,1.538996025705652e-08,0.16939616203308105,39,0.007831573486328125
dd cross,20,19.58941598383737,1.0214852572936928,36.485137252137065,35,0.01171112060546875
dd TTI,20,0.0025950932811521664,4.0803202508680674e-06,0.1803748607635498,84,0.007831573486328125
cross,21,1.5982146478890708e-10,1.1051707216644336e-12,13.804758009500802,29,0.0037689208984375
TTI,21,3.361259541693204e-13,3.1374904614424077e-15,0.16164922714233398,30,0.003939628601074219
d cross,21,1.6714643631889345e-05,5.7161066713264765e-06,13.824467835016549,33,0.005413055419921875
d TTTI,21,2.5788444593199453e-06,1.1042460897329987e-08,0.1639106273651123,38,0.003939628601074219
dd cross,21,45.89127292789273,10.05454382238307,13.829578098841012,35,0.006304740905761719
dd TTI,21,0.002625362299253835,3.6656546126471865e-06,0.17315006256103516,85,0.003939628601074219
cross,22,2.06208399585201e-10,8.944510352866654e-13,68.56244737002999,28,0.0017499923706054688
TTI,22,3.3694310488756694e-13,5.268908716736142e-15,0.16266179084777832,30,0.0019774436950683594
d cross,22,0.0002849280773457916,6.090152482410204e-06,68.6062682280317,32,0.0025568008422851562
d TTTI,22,2.4488262448546767e-06,6.508663388294107e-09,0.1655128002166748,38,0.0019774436950683594
dd cross,22,1444.8848344197743,14.398387534605464,68.58695656154305,34,0.003002166748046875
dd TTI,22,0.0026354746095492605,4.032346756056128e-06,0.17441368103027344,85,0.0019774436950683594
cross,23,1.6637364219424552e-10,9.61770787926937e-13,94.55249293334782,29,0.0009491443634033203
TTI,23,3.3744514548134856e-13,4.007057397386713e-15,0.16740202903747559,30,0.0009925365447998047
d cross,23,0.0001030150254867619,5.168180629533496e-06,94.5744236279279,33,0.0013883113861083984
d TTTI,23,2.416396419932851e-06,1.3747426114579979e-08,0.1676318645477295,38,0.0009925365447998047
dd cross,23,4602.212036838695,131.3299942806462,94.57846076972783,35,0.0016317367553710938
dd TTI,23,0.002635281564373265,3.4596612612034044e-06,0.17508983612060547,86,0.0009925365447998047
cross,24,1.6487860423015326e-10,1.0078851782844607e-12,74.34018719010055,29,0.00048601627349853516
TTI,24,3.3699393912070644e-13,3.1127764777680915e-15,0.16562104225158691,30,0.0005029439926147461
d cross,24,0.00022302255763956372,9.471594032500652e-06,74.37044465355575,33,0.0007131099700927734
d TTTI,24,2.4083233257557432e-06,1.1981922629904738e-08,0.16714930534362793,38,0.0005029439926147461
dd cross,24,44834.35107155182,563.8820206234129,74.36439692787826,35,0.0008398294448852539
dd TTI,24,0.002635589462788951,3.2211225199505743e-06,0.1766681671142578,86,0.0005029439926147461
cross,25,1.683467071332321e-10,1.070796882334745e-12,99.13357385713607,29,0.00029844045639038086
TTI,25,3.3481836378462007e-13,2.761319349867526e-15,0.16756749153137207,30,0.00025200843811035156
d cross,25,0.00020397208411968866,1.1118346868930015e-05,99.15818962175399,34,0.0004869699478149414
d TTTI,25,2.4038329339310774e-06,8.103776183375052e-09,0.16711139678955078,38,0.00025200843811035156
dd cross,25,364472.19804977754,2964.1644751617496,99.16360243875533,36,0.0005681514739990234
dd TTI,25,0.002636240819712741,2.8809778593466456e-06,0.18434381484985352,86,0.00025200843811035156
cross,26,1.4851754419334907e-10,6.83576526934997e-13,70.12635136116296,30,0.00025397539138793945
TTI,26,3.3623565280676236e-13,3.9446442004192206e-15,0.17151665687561035,31,0.00013044476509094238
d cross,26,0.00015226958694373815,0.00010451798908119413,70.18821812141687,35,0.0003802478313446045
d TTTI,26,2.4063266022079367e-06,7.57124616488676e-09,0.17434191703796387,38,0.00013044476509094238
dd cross,26,957538.8587779284,1577.0085484192452,70.17460918892175,37,0.0004343986511230469
dd TTI,26,0.0026348762892593634,3.5924369287598273e-06,0.18158268928527832,86,0.00013044476509094238
cross,27,1.393648554766113e-10,8.715191543860154e-13,172.95115652587265,50,0.00046387314796447754
TTI,27,3.3653286007171566e-13,5.112194223423311e-15,0.16812753677368164,31,6.535649299621582e-05
d cross,27,1.5898450029002883e-05,2.9659373076007414e-06,173.04185834433883,55,0.0006173849105834961
d TTTI,27,2.399448005257554e-06,1.0320437637277579e-08,0.1684575080871582,39,6.535649299621582e-05
dd cross,27,4151586.546438412,7857.008669354373,173.0532912304625,57,0.0006658434867858887
dd TTI,27,0.0026372363150006617,2.321656168679316e-06,0.1774153709411621,86,6.535649299621582e-05
cross,28,1.4172995554012437e-10,7.864781240867761e-13,581.3782407268882,99,0.0007031038403511047
TTI,28,3.3646730519952953e-13,4.359794579477691e-15,0.16919541358947754,31,3.2745301723480225e-05
d cross,28,5.525603418778115e-06,9.783108954243188e-06,581.6089526638389,103,0.0008731484413146973
d TTTI,28,2.408353949389467e-06,7.416147543178364e-09,0.1699059009552002,39,3.2745301723480225e-05
dd cross,28,18464678.769509815,25921.316839756506,581.6325885280967,105,0.0009119510650634766
dd TTI,28,0.0026363799911660016,3.851772637860009e-06,0.1781911849975586,87,3.2745301723480225e-05
cross,19,1.5043153372789057e-10,1.1117787602090086e-12,6.55614051874727,27,0.013240814208984375
TTI,19,2.145065677039583e-15,1.1393315268734346e-17,0.16283082962036133,30,0.01560211181640625
d cross,19,1.1951499871153542e-05,4.917499306988563e-07,6.570673561654985,31,0.0189208984375
d TTTI,19,4.250893380240692e-06,1.2543290957868507e-08,0.16782689094543457,39,0.01560211181640625
dd cross,19,6.159398425611168,0.146097815435037,6.574019051156938,33,0.021968841552734375
dd TTI,19,0.0024478412109957075,5.092931095329703e-06,0.1793210506439209,83,0.01560211181640625
cross,20,1.3997716727881874e-10,8.226209340332446e-13,9.910899855196476,28,0.0073070526123046875
TTI,20,3.244889881279639e-13,3.57971474007177e-15,0.1648406982421875,30,0.007831573486328125
d cross,20,5.243306211488091e-06,1.2137815836923514e-07,9.925944305956364,32,0.010427474975585938
d TTTI,20,3.0404382504000716e-06,1.4130847591186283e-08,0.1693117618560791,39,0.007831573486328125
dd cross,20,3.2245321713429576,0.03647996645925438,9.929175831377506,34,0.012109756469726562
dd TTI,20,0.0025948192411905813,4.569434526393571e-06,0.18039798736572266,84,0.007831573486328125
cross,21,1.7243596327166747e-10,1.107637230307256e-12,14.40136578027159,29,0.0037641525268554688
TTI,21,3.3164715382892215e-13,5.5937051727642885e-15,0.1626732349395752,30,0.003939628601074219
d cross,21,0.00012403223600046764,2.4667907329932902e-06,14.418399118818343,33,0.005385398864746094
d TTTI,21,2.5843676241664132e-06,1.0172446533352073e-08,0.16546392440795898,38,0.003939628601074219
dd cross,21,150.05527555120852,4.11073612889911,14.422795318998396,35,0.0062656402587890625
dd TTI,21,0.0026288921003344463,3.0774976170495454e-06,0.17474818229675293,85,0.003939628601074219
cross,22,1.6313261446869367e-10,1.1656796011146116e-12,69.00475372374058,29,0.0018954277038574219
TTI,22,3.367183509438511e-13,2.914523221529221e-15,0.16694855690002441,30,0.0019774436950683594
d cross,22,4.0684507910158897e-05,6.317167823495696e-06,69.02299822866917,33,0.0027441978454589844
d TTTI,22,2.4551120854427663e-06,1.0493563798176134e-08,0.17136788368225098,38,0.0019774436950683594
dd cross,22,413.57731267808003,38.18516533439683,69.02737797796726,35,0.0032100677490234375
dd TTI,22,0.002633241713358718,3.4733064065226566e-06,0.1823410987854004,85,0.0019774436950683594
cross,23,1.3945001389684072e-10,8.184621231836709e-13,152.67848474439234,30,0.0010690689086914062
TTI,23,3.3803229544326985e-13,3.4792999121373914e-15,0.16392064094543457,30,0.0009925365447998047
d cross,23,7.307305252715081e-06,2.7298440306069295e-06,152.69959122594446,34,0.0015530586242675781
d TTTI,23,2.4142046897158526e-06,9.556320935665184e-09,0.16537904739379883,38,0.0009925365447998047
dd cross,23,424.6641834528741,57.944755940824734,152.70385486539453,36,0.0018200874328613281
dd TTI,23,0.002635231348286828,4.877623317055537e-06,0.1748943328857422,86,0.0009925365447998047
cross,24,1.477387630545144e-10,9.465770438580817e-13,74.6528154257685,30,0.0004832744598388672
TTI,24,3.363570160404253e-13,4.2254273590602144e-15,0.1689586639404297,30,0.0005029439926147461
d cross,24,0.00017072019452773414,1.5007482358132808e-05,74.6747971419245,34,0.0007054805755615234
d TTTI,24,2.4026304396774032e-06,9.073090821690233e-09,0.16706514358520508,38,0.0005029439926147461
dd cross,24,18649.697313059864,147.19129071697267,74.68018277920783,36,0.0008306503295898438
dd TTI,24,0.0026380533789020855,3.6919670972196458e-06,0.176896333694458,86,0.0005029439926147461
cross,25,1.5320927458690942e-10,8.677340643770289e-13,52.35845723096281,29,0.00032645463943481445
TTI,25,3.3496863533818377e-13,2.009985576890296e-15,0.18319368362426758,30,0.00025200843811035156
d cross,25,0.0001472382335166806,3.0348615236976475e-05,52.38896527234465,33,0.000507354736328125
d TTTI,25,2.403109819668557e-06,7.949973870194684e-09,0.1834855079650879,38,0.00025200843811035156
dd cross,25,142343.1701959696,523.2161041820841,52.391134642995894,35,0.0005921721458435059
dd TTI,25,0.0026373132741967964,4.071759492224015e-06,0.18317723274230957,86,0.00025200843811035156
cross,26,1.598554086829147e-10,7.026753114634013e-13,70.41496005281806,30,0.0003542006015777588
TTI,26,3.3534328275743144e-13,4.7075217999449005e-15,0.18483638763427734,31,0.00013044476509094238
