run_idx,k_center,E_k
1,494.07672630109755,3.7949503807264704e-05
1,500.3579584832771,3.714048997168548e-05
1,506.6391906654567,3.7270867663531905e-05
1,512.9204228476362,3.7546723631762065e-05
1,519.2016550298158,3.7710390264291786e-05
1,525.4828872119955,3.5757204863443534e-05
1,531.764119394175,3.517581566086918e-05
1,538.0453515763546,3.44325645413236e-05
1,544.3265837585342,3.3641027500481064e-05
1,550.6078159407137,3.2611706410452726e-05
1,556.8890481228934,3.259699810574236e-05
1,563.170280305073,3.133104199942495e-05
1,569.4515124872526,2.9838655071497932e-05
1,575.7327446694321,2.939175898569412e-05
1,582.0139768516117,2.7754114373251893e-05
1,588.2952090337913,2.813399175978952e-05
1,594.5764412159709,2.6939730500211944e-05
1,600.8576733981505,2.7144803040024543e-05
1,607.1389055803301,2.5957148929821318e-05
1,613.4201377625096,2.5278838092702992e-05
1,619.7013699446893,2.4752898183375453e-05
1,625.9826021268689,2.409616160329224e-05
1,632.2638343090484,2.408266593902064e-05
1,638.545066491228,2.3636051159314265e-05
1,644.8262986734076,2.30226978416872e-05
1,651.1075308555871,2.2620514709167455e-05
1,657.3887630377668,2.2248950717828388e-05
1,663.6699952199464,2.1663274109150487e-05
1,669.9512274021259,2.1042807493132364e-05
1,676.2324595843055,2.094564951351138e-05
1,682.5136917664851,2.0751590286171398e-05
1,688.7949239486647,2.057517488754771e-05
1,695.0761561308443,2.027230826962992e-05
1,701.3573883130239,2.0041740241268845e-05
1,707.6386204952034,2.048067960802448e-05
1,713.919852677383,2.107654985011456e-05
1,720.2010848595626,2.0780035436019446e-05
1,726.4823170417422,2.0545652056587514e-05
1,732.7635492239218,1.9968166319072913e-05
1,739.0447814061014,1.946805335786485e-05
1,745.326013588281,1.8953335448552338e-05
1,751.6072457704605,1.8683348363913014e-05
1,757.8884779526402,1.8251117735251658e-05
1,764.1697101348198,1.8003617208040523e-05
1,770.4509423169993,1.728262567318812e-05
1,776.7321744991789,1.7105479810922618e-05
1,783.0134066813584,1.6600913651442836e-05
1,789.294638863538,1.6040724332904368e-05
1,795.5758710457177,1.574546348409464e-05
1,801.8571032278973,1.5297751115579032e-05
1,808.1383354100768,1.4874670896749429e-05
1,814.4195675922564,1.4207065443638169e-05
1,820.7007997744361,1.401554110343632e-05
1,826.9820319566156,1.3312386954830451e-05
1,833.2632641387952,1.2797900321369082e-05
